15;2;2016;14:38:17;95
15;2;2016;14:53:18;95
15;2;2016;15:08:17;95
15;2;2016;15:23:17;95
15;2;2016;15:38:17;95
15;2;2016;15:53:18;95
15;2;2016;16:08:17;95
15;2;2016;16:23:17;95
15;2;2016;16:38:18;95
15;2;2016;16:53:17;95
15;2;2016;17:08:17;95
15;2;2016;17:23:17;95
15;2;2016;17:38:18;95
15;2;2016;17:53:17;95
15;2;2016;18:08:18;95
15;2;2016;18:23:18;95
15;2;2016;18:38:18;95
15;2;2016;18:53:22;95
15;2;2016;19:08:22;95
15;2;2016;19:23:18;95
15;2;2016;19:38:17;95
15;2;2016;19:53:18;95
15;2;2016;20:08:18;95
15;2;2016;20:23:18;95
15;2;2016;20:38:17;95
15;2;2016;20:53:18;95
15;2;2016;21:08:18;95
15;2;2016;21:23:18;95
15;2;2016;21:38:18;95
15;2;2016;21:53:18;95
15;2;2016;22:08:18;95
15;2;2016;22:23:18;95
15;2;2016;22:38:18;95
15;2;2016;22:53:18;95
15;2;2016;23:08:18;95
15;2;2016;23:23:19;95
15;2;2016;23:38:18;95
15;2;2016;23:53:18;95
16;2;2016;00:08:18;95
16;2;2016;00:23:19;95
16;2;2016;00:38:18;95
16;2;2016;00:53:18;95
16;2;2016;01:08:19;95
16;2;2016;01:23:18;95
16;2;2016;01:38:18;95
16;2;2016;01:53:19;95
16;2;2016;02:08:19;95
16;2;2016;02:23:18;95
16;2;2016;02:38:18;95
16;2;2016;02:53:19;95
16;2;2016;03:08:19;95
16;2;2016;03:23:18;95
16;2;2016;03:38:19;95
16;2;2016;03:53:19;95
16;2;2016;04:08:19;95
16;2;2016;04:23:19;95
16;2;2016;04:38:19;95
16;2;2016;04:53:19;95
16;2;2016;05:08:19;95
16;2;2016;05:23:19;95
16;2;2016;05:38:19;95
16;2;2016;05:53:19;95
16;2;2016;06:08:19;95
16;2;2016;06:23:19;95
16;2;2016;06:38:19;95
16;2;2016;06:53:20;95
16;2;2016;07:08:19;95
16;2;2016;07:23:19;95
16;2;2016;07:38:19;95
16;2;2016;07:53:20;95
16;2;2016;08:08:19;95
16;2;2016;08:23:19;95
16;2;2016;08:38:20;95
16;2;2016;08:53:20;95
16;2;2016;09:08:19;95
16;2;2016;09:23:20;95
16;2;2016;09:38:20;95
16;2;2016;09:53:20;95
16;2;2016;10:08:19;95
16;2;2016;10:23:20;95
16;2;2016;10:38:21;95
16;2;2016;10:53:21;95
16;2;2016;11:08:22;95
16;2;2016;11:23:21;95
16;2;2016;11:38:21;95
16;2;2016;11:53:21;95
16;2;2016;12:08:21;95
16;2;2016;12:23:21;95
16;2;2016;12:38:21;95
16;2;2016;12:53:21;95
16;2;2016;13:08:21;95
16;2;2016;13:23:21;95
16;2;2016;13:38:21;95
16;2;2016;13:53:21;95
16;2;2016;14:08:24;95
16;2;2016;14:23:21;95
16;2;2016;14:38:21;95
16;2;2016;14:53:21;95
16;2;2016;15:08:22;95
16;2;2016;15:23:21;95
16;2;2016;15:38:21;95
16;2;2016;15:53:21;95
16;2;2016;16:08:24;95
16;2;2016;16:23:21;95
16;2;2016;16:38:21;95
16;2;2016;16:53:21;95
16;2;2016;17:08:26;95
16;2;2016;17:23:22;95
16;2;2016;17:38:21;95
16;2;2016;17:53:22;95
16;2;2016;18:08:24;95
16;2;2016;18:23:21;95
16;2;2016;18:38:23;95
16;2;2016;18:53:21;95
16;2;2016;19:08:22;95
16;2;2016;19:23:22;95
16;2;2016;19:38:22;95
16;2;2016;19:53:22;95
16;2;2016;20:08:22;95
16;2;2016;20:23:22;95
16;2;2016;20:38:22;95
16;2;2016;20:53:22;95
16;2;2016;21:08:22;95
16;2;2016;21:23:29;95
16;2;2016;21:38:22;95
16;2;2016;21:53:22;95
16;2;2016;22:08:22;95
16;2;2016;22:23:23;95
16;2;2016;22:38:22;95
16;2;2016;22:53:22;95
16;2;2016;23:08:22;95
16;2;2016;23:23:22;95
16;2;2016;23:38:22;95
16;2;2016;23:53:23;95
17;2;2016;00:08:22;95
17;2;2016;00:23:23;95
17;2;2016;00:41:54;95
17;2;2016;00:53:22;95
17;2;2016;01:08:23;95
17;2;2016;01:23:23;95
17;2;2016;01:38:23;95
17;2;2016;01:53:23;95
17;2;2016;02:08:31;95
17;2;2016;02:23:23;95
17;2;2016;02:38:23;95
17;2;2016;02:53:23;95
17;2;2016;03:08:23;95
